ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related
Atlanta Business Chronicle,"The Atlanta BeltLine is steadily wooing companies, partly due to the greater emphasis now placed on locating workspaces in walkable areas.  https://t.co/J6YwmACCPc",2022-12-09T17:15:07.000Z,2.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"Early backers of the City of Refuge include MailChimp founder Ben Chestnut, Chick-fil-A, NAPA Auto Parts, Peach State Health Plan, and Atlanta Beltline Inc.  https://t.co/yMks4Nn5ks",2022-12-05T03:00:30.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,The success of the High Line has long been viewed as a model of what the BeltLine can do for Atlanta.  https://t.co/3ah9FDi0KW,2022-12-04T13:01:19.000Z,0.0,0.0,1.0,0.0,True
Atlanta Business Chronicle,The success of the High Line has long been viewed as a model of what the BeltLine can do for Atlanta.  https://t.co/be8WvdpptZ,2022-12-03T07:00:57.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,The success of the High Line has long been viewed as a model of what the BeltLine can do for Atlanta.  https://t.co/8BTQb05Yxs,2022-12-02T18:15:06.000Z,1.0,0.0,1.0,0.0,True
Atlanta Business Chronicle,"Early backers of the City of Refuge include MailChimp founder Ben Chestnut, Chick-fil-A, NAPA Auto Parts, Peach State Health Plan, and Atlanta Beltline Inc.  https://t.co/6s3241I8Ye",2022-12-01T23:01:50.000Z,3.0,1.0,0.0,0.0,True
Atlanta Business Chronicle,"Early backers of the City of Refuge include MailChimp founder Ben Chestnut, Chick-fil-A, NAPA Auto Parts, Peach State Health Plan, and Atlanta Beltline Inc.  https://t.co/4RTggTlTqd",2022-12-01T15:15:10.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,Michael Lennox is planning a third location for his popular Atlanta BeltLine restaurant Muchacho.  https://t.co/Q9fk0fbxwf,2022-11-30T11:01:04.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,Michael Lennox is planning a third location for his popular Atlanta BeltLine restaurant Muchacho.  https://t.co/2QvBPBPWWU,2022-11-29T20:45:11.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"Though the gardens aren't moving, the decision to extend toward the BeltLine could be the start of other cultural centers leaving their flagship buildings for new spaces along the 22-mile loop.  https://t.co/pLto88Ksfn",2022-11-29T08:00:17.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"Though the gardens aren't moving, the decision to extend toward the BeltLine could be the start of other cultural centers leaving their flagship buildings for new spaces along the 22-mile loop.  https://t.co/oaurIHMImN",2022-11-29T01:45:11.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,What the Atlanta BeltLine Inc. president and CEO is grateful for in 2022.  https://t.co/TXyyNQzXGE,2022-11-27T23:00:10.000Z,3.0,0.0,0.0,0.0,True
Atlanta News First ,"For one-year, Pink Pothos owner Lakeisha Jones ran her plant business, entirely online. That changed just a few months ago when she got the rare opportunity to open up a shop right on the Atlanta Beltline. READ MORE: http://bit.ly/3FfUnc5
  
 For more Local News from WGCL:  https://www.atlantanewsfirst.com/
 For more YouTube Content: https://www.youtube.com/channel/UCWElIIlFx2JiyI9UVrbrEcw",2022-11-27T13:23:40.000Z,8.0,0.0,,343.0,True
Atlanta News First,"“It’s completely different from doing things online. I still manage to keep up my online presence, but being here and being able to talk to people, my niche is just working with people,” said Jones.",2022-11-27T11:33:01.000Z,21.0,2.0,5.0,0.0,True
CBS46,"“It’s completely different from doing things online. I still manage to keep up my online presence, but being here and being able to talk to people, my niche is just working with people,” said Jones. https://t.co/cL6g8P7VGd",2022-11-27T11:33:00.000Z,1.0,0.0,0.0,0.0,True
The Atlanta Journal-Constitution,"ICYMI: The Atlanta Botanical Garden is growing and adding its first new acreage since the garden was incorporated in the 1970s, the Midtown greenspace will expand along Piedmont Avenue toward Monroe Drive at its northern tip.",2022-11-27T11:30:00.000Z,633.0,35.0,21.0,0.0,True
Atlanta Business Chronicle,What the Atlanta BeltLine Inc. president and CEO is grateful for in 2022.  https://t.co/ZIQX7NkgX4,2022-11-25T15:01:36.000Z,2.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,What the Atlanta BeltLine Inc. president and CEO is grateful for in 2022.  https://t.co/R37hhob7A6,2022-11-24T22:00:11.000Z,1.0,0.0,0.0,0.0,True
11Alive,"🌱Atlanta Botanical Garden is going to bloom into a bigger and better space, connecting to the BeltLine",2022-11-23T18:00:10.000Z,220.0,5.0,5.0,0.0,True
WSB-TV,Officials hope to have the project completed in time the garden’s 50th anniversary and the 2026 World Cup.  https://t.co/SiI0AHhNiI,2022-11-23T16:00:40.000Z,9.0,6.0,1.0,0.0,True
Atlanta News First,Atlanta Botanical Garden is hoping to expand by 7 acres and add a second entrance dedicated to walkers and bikers.,2022-11-23T02:03:02.000Z,22.0,1.0,0.0,0.0,True
CBS46,"Atlanta Botanical Garden is hoping to expand by 7 acres and add a second entrance dedicated to walkers and bikers.

 https://t.co/GTFrpg1lAI",2022-11-23T02:03:00.000Z,5.0,2.0,0.0,0.0,True
CBS46,RT @DonShipman: The Garden plans to launch a capital campaign for developing the property they purchase. The goal for completion is 2026 ju…,2022-11-23T00:32:12.000Z,0.0,1.0,0.0,0.0,True
Atlanta News First ,"By acquiring commercial property along Piedmont Avenue, the Garden is hoping to expand by 7 acres and add a second entrance dedicated to walkers and bikers. The goal is to create a more walkable, bikeable, and livable urban environment.
  
 For more Local News from WGCL:  https://www.atlantanewsfirst.com/
 For more YouTube Content: https://www.youtube.com/channel/UCWElIIlFx2JiyI9UVrbrEcw",2022-11-22T23:46:27.000Z,1.0,0.0,,225.0,True
11Alive,"The Atlanta Beltline will connect to the gardens with the expansion slated to be done by 2026. 11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2022-11-22T22:54:34.000Z,3.0,0.0,,156.0,True
Bibb County GOP,"Warnock Steered $16 Million to Project That Benefited Co-Owner of Church’s Controversial Apartment Complex—Today, Team Herschel released the following statement highlighting an article from The Washington Free Beacon titled: ""Warnock Steered $16 Million to Project That Benefited Co-Owner of Church’s Controversial Apartment Complex.” Georgia Democratic senator Raphael Warnock steered $16.4 million in federal earmarks to a project that benefited the co-owner of his controversial low-income apartment complex. ""The funding was intended to construct a trail connecting a residential and commercial complex known as ""Pittsburgh Yards"" with other portions of Atlanta's BeltLine. The developer of Pittsburgh Yards is Columbia Ventures, part of the Columbia group of companies that co-owns and operates a low-income housing complex with Warnock's church. ""The funding raises questions about whether Warnock's business relationship with Columbia had any bearing on his funding decision. Warnock did not respond to a request for comment. ""Warnock's Ebenezer Baptist Church, where he serves as senior pastor and CEO, in 2005 'formed a partnership with Columbia Residential to rehabilitate [a] dilapidated high-rise' and turned the building into low-income apartments. Ebenezer and Columbia are co-owners of the business through a joint venture, with Ebenezer owning 99 percent and Columbia owning the remaining 1 percent, according to a state grant application filed by the entities in August. ""Last November, Warnock and Sen. Jon Ossoff (D., Ga.) announced that they had helped secure the funding for the trail project, which would 'construct approximately two miles of the Southside Trail component of the Atlanta BeltLine from Pittsburgh Yards to Boulevard Crossing Park.'"" ""Raphael Warnock is a corrupt hypocrite who only cares about himself, not the people of Georgia,"" said campaign spokesman Will Kiley. ""Warnock lines his pockets and the pockets of his allies while attempting to evict low-income tenants in the building he oversees. Since coming to office, Warnock has doubled his income while Georgia families struggle to make ends meet. Raphael Warnock needs to be held accountable by the 'media' and the people of Georgia for his lies.""",2022-11-22T20:12:38.000Z,4.0,2.0,0.0,0.0,True
Atlanta News First,MARTA and the city of Atlanta are working on an east expansion of the streetcar which would run parallel to the Beltline.,2022-11-22T09:35:02.000Z,3.0,1.0,0.0,0.0,True
CBS46,MARTA and the city of Atlanta are working on an east expansion of the streetcar which would run parallel to the Beltline. https://t.co/bhdJFb2abD,2022-11-22T09:35:00.000Z,0.0,0.0,0.0,0.0,True
Atlanta News First ,"MARTA and the city of Atlanta are working on an east expansion of the streetcar which would run parallel to the Beltline. If that happens, this section of Irwin Street at the Beltline could be closed permanently.
  
 For more Local News from WGCL:  https://www.atlantanewsfirst.com/
 For more YouTube Content: https://www.youtube.com/channel/UCWElIIlFx2JiyI9UVrbrEcw",2022-11-22T00:07:02.000Z,3.0,0.0,,407.0,True
The Atlanta Journal-Constitution,Opponents say it’s a mistake to invest more money in a little-used streetcar that has failed to live up to expectations since it began service eight years ago.,2022-11-13T12:00:12.000Z,15.0,1.0,8.0,0.0,True
The Atlanta Journal-Constitution,Long-sought plans for transit on the Atlanta Beltline are taking a big step forward as MARTA plans to extend the downtown streetcar to Ponce City Market.,2022-11-11T21:30:08.000Z,12.0,0.0,1.0,0.0,True
The Atlanta Journal-Constitution,Multinational beer and pub chain BrewDog opened its first Atlanta location on the Beltline Eastside Trail.,2022-11-11T01:00:14.000Z,6.0,1.0,1.0,0.0,True
WSB-TV,"The west side of the Atlanta BeltLine officially opened on Tuesday. Read the full story at http://bit.ly/3hjjCAv

Sign up to our daily newsletter: https://membercenter.wsbtv.com/newsletters

SUBSCRIBE: https://www.youtube.com/user/channel2actionnews?
app=desktop&sub_confirmation=1

ABOUT WSB-TV CHANNEL 2 ACTION NEWS:
WSB-TV Channel 2 Action News is your home for breaking news, live video, traffic, weather and
your guide to everything local for Atlanta and North Georgia.

CONNECT WITH WSB-TV:
Visit the WSB-TV Channel 2 Action News WEBSITE: https://www.wsbtv.com
Like WSB-TV Channel 2 Action News on FACEBOOK: https://www.facebook.com/wsbtv
Follow WSB-TV Channel 2 Action News on TWITTER: https://twitter.com/wsbtv
Follow WSB-TV Channel 2 Action News on INSTAGRAM: https://www.instagram.com/wsbtv",2022-11-07T19:00:03.000Z,3.0,0.0,,299.0,True
FOX 5 Atlanta,A new mural along the Atlanta BeltLine in Downtown Atlanta is paying tribute to the life of Migos rapper Takeoff as Atlanta’s mayor’s adds his voice to those concerned over the violence.  https://t.co/jPOjtBeRZX,2022-11-04T16:50:25.000Z,7.0,2.0,1.0,0.0,True
11Alive,"A pair of local artists painted the mural this week in tribute to the Migos rapper who died in a Houston shooting.

The painting appears along the Westside BeltLine in the Old Fourth Ward neighborhood.

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appre...  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2022-11-04T12:09:48.000Z,57.0,0.0,,1107.0,True
FOX 5 Atlanta,A new mural along the Atlanta BeltLine in Downtown Atlanta is paying tribute to the life of Migos rapper Takeoff as Atlanta’s mayor’s adds his voice to those concerned over the violence.,2022-11-04T02:10:53.000Z,111.0,6.0,7.0,0.0,True
FOX 5 Atlanta,A new mural along the Atlanta BeltLine in Downtown Atlanta is paying tribute to the life of Migos rapper Takeoff as Atlanta’s mayor’s adds his voice to those concerned over the violence.  https://t.co/VVhmQSSBA5,2022-11-04T01:31:30.000Z,0.0,0.0,0.0,0.0,True
WSB-TV,"A new piece of art on the Atlanta BeltLine is honoring the life of rapper Takeoff. Read the full story at https://bit.ly/3FH9ko4

Sign up to our daily newsletter: https://membercenter.wsbtv.com/newsletters

SUBSCRIBE: https://www.youtube.com/user/channel2actionnews?
app=desktop&sub_confirmation=1

ABOUT WSB-TV CHANNEL 2 ACTION NEWS:
WSB-TV Channel 2 Action News is your home for breaking news, live video, traffic, weather and
your guide to everything local for Atlanta and North Georgia.

CONNECT WITH WSB-TV:
Visit the WSB-TV Channel 2 Action News WEBSITE: https://www.wsbtv.com
Like WSB-TV Channel 2 Action News on FACEBOOK: https://www.facebook.com/wsbtv
Follow WSB-TV Channel 2 Action News on TWITTER: https://twitter.com/wsbtv
Follow WSB-TV Channel 2 Action News on INSTAGRAM: https://www.instagram.com/wsbtv",2022-11-03T17:37:54.000Z,23.0,0.0,,1445.0,True
WSB-TV,"A mural of Migos rapper Takeoff, who was shot and killed in Houston, appeared on the Atlanta BeltLine on Wednesday afternoon: https://2wsb.tv/3DSFJqh",2022-11-03T03:25:06.000Z,2192.0,86.0,271.0,0.0,True
WSB-TV,The mural appeared under the John Lewis Freedom Parkway bridge.,2022-11-03T02:45:29.000Z,8433.0,399.0,263.0,0.0,True
Atlanta Business Chronicle,"In a few years, Atlanta BeltLine users will be able to enter Ansley Mall via a pedestrian bridge.  https://t.co/p2LTUSIiIw",2022-11-03T02:01:16.000Z,0.0,0.0,0.0,0.0,True
WSB-TV,The mural appeared under the John Lewis Freedom Parkway bridge.  https://t.co/Gm8UFz9i5I,2022-11-03T01:30:03.000Z,93.0,24.0,2.0,0.0,True
Audrey Washington,RT @GAFollowers: A new Takeoff mural has been added to the Atlanta Beltline near Old Fourth Ward. 🎨 https://t.co/EgDwGTiIw7,2022-11-02T23:31:20.000Z,0.0,3747.0,0.0,0.0,True
Atlanta News First,"A mural of #Atlanta rap legend Takeoff was painted at a skatepark in the Old Fourth Ward section of Atlanta just a day after he was shot and killed in Houston. 

#takeoff #migos #Atlantamural #muralsinatlanta #atlnews #atlnewsfirst #Atlantabeltline #beltline #old4thward #discoveratl #atlnewsfirst",2022-11-02T19:08:24.000Z,789.0,0.0,13.0,0.0,True
Everything Georgia,A new Takeoff mural has been added to the Atlanta Beltline near Old Fourth Ward. 🎨 https://t.co/EgDwGTiIw7,2022-11-02T19:06:05.000Z,17863.0,3747.0,66.0,0.0,True
Atlanta Business Chronicle,"In a few years, Atlanta BeltLine users will be able to enter Ansley Mall via a pedestrian bridge.  https://t.co/MKMMB9m07f",2022-11-02T17:45:06.000Z,0.0,0.0,0.0,0.0,True
WSB-TV,"Sign up to our daily newsletter: https://membercenter.wsbtv.com/newsletters

SUBSCRIBE: https://www.youtube.com/user/channel2actionnews?
app=desktop&sub_confirmation=1

ABOUT WSB-TV CHANNEL 2 ACTION NEWS:
WSB-TV Channel 2 Action News is your home for breaking news, live video, traffic, weather and
your guide to everything local for Atlanta and North Georgia.

CONNECT WITH WSB-TV:
Visit the WSB-TV Channel 2 Action News WEBSITE: https://www.wsbtv.com
Like WSB-TV Channel 2 Action News on FACEBOOK: https://www.facebook.com/wsbtv
Follow WSB-TV Channel 2 Action News on TWITTER: https://twitter.com/wsbtv
Follow WSB-TV Channel 2 Action News on INSTAGRAM: https://www.instagram.com/wsbtv",2022-11-02T16:17:36.000Z,2.0,0.0,,270.0,True
Atlanta Business Chronicle,The Atlanta BeltLine is planning a housing project that could become the gateway to the Northeast Trail.  https://t.co/EKNLGkNxQP,2022-10-27T14:02:59.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,The Atlanta BeltLine is planning a housing project that could become the gateway to the Northeast Trail.  https://t.co/Eh3z4UIVqX,2022-10-26T19:15:14.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,A long-awaited plan to link the BeltLine into MARTA's rail network is approaching. But bumps remain on the path to future stops.  https://t.co/M2Paeq3zLH,2022-10-22T16:02:45.000Z,1.0,1.0,0.0,0.0,True
Atlanta Business Chronicle,A long-awaited plan to link the BeltLine into MARTA's rail network is approaching. But bumps remain on the path to future stops.  https://t.co/sf2KztxZnT,2022-10-22T02:01:15.000Z,2.0,1.0,1.0,0.0,True
Atlanta Business Chronicle,The Charlotte neighborhoods along the Rail-Trail have seen a surge in development activity.  https://t.co/ozDYHfaU7D,2022-10-21T17:15:16.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,A long-awaited plan to link the BeltLine into MARTA's rail network is approaching. But bumps remain on the path to future stops.  https://t.co/ejCne3htzb,2022-10-21T16:45:13.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"The project proposed by Culdesac Inc., Urban Oasis Development and Kronberg Urbanists + Architects would not include vehicle parking for residents, a rarity by Atlanta's standards.  https://t.co/qRkjVzSuZ2",2022-10-21T02:01:35.000Z,0.0,0.0,0.0,0.0,True
Creative Loafing ATL,"‘Bringing greater connectivity and mobility’ / @AtlantaBeltLine 

#AtlantaNews #Atlanta #ATL #AtlantaBeltline #Beltline 

https://t.co/aW8nbq4PnY",2022-10-20T18:10:15.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"The project proposed by Culdesac Inc., Urban Oasis Development and Kronberg Urbanists + Architects would not include vehicle parking for residents, a rarity by Atlanta's standards.  https://t.co/BOAxQvrNPL",2022-10-20T12:15:07.000Z,0.0,0.0,0.0,0.0,True
11Alive News,"New section of Atlanta BeltLine now open, connecting historic neighborhoods together https://t.co/xEvorbkusI",2022-10-19T20:31:03.000Z,1.0,1.0,0.0,0.0,True
11Alive,This stretch of the westside trail runs between Law Street and Huff Road.,2022-10-19T16:51:31.000Z,4.0,0.0,,194.0,True
11Alive,"The latest trail of the Atlanta BeltLine is now complete. 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appre... 
Stream 24/7 on Roku, Amazon Fire TV: https://bit.ly/3TqWmiM 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2022-10-18T21:53:25.000Z,9.0,0.0,,230.0,True
WSB-TV,The 1.2-mile stretch of the west side Atlanta BeltLine officially opened Tuesday.  https://t.co/3SHnSPwfxL,2022-10-18T21:45:13.000Z,6.0,2.0,3.0,0.0,True
FultonCountyGeorgia,"Today Commissioner Lee Morris  joined Atlanta Mayor Andre Dickens and leaders from the City of Atlanta, @AtlantaBeltLine &amp; @PATHFoundation for the grand opening of the Beltline’s Westside Trail - Segment 3. https://t.co/vthUN2Gx61",2022-10-18T20:43:55.000Z,6.0,1.0,0.0,0.0,True
The Atlanta Journal-Constitution,"PHOTOS: Beltline spotlights Indigenous Stickball summit | Indigenous Stickball, considered to be one of the oldest team sports in North America, was in the spotlight Saturday at a tournament and summit in Atlanta. https://bit.ly/3geXGpO",2022-10-17T01:30:10.000Z,16.0,1.0,0.0,0.0,True
Atlanta Journal-Constitution,"PHOTOS: Beltline spotlights Indigenous Stickball summit | Indigenous Stickball, considered to be one of the oldest team sports in North America, was in the spotlight Saturday at a tournament and summit in Atlanta. https://t.co/fpaEParbuh",2022-10-17T01:30:05.000Z,12.0,4.0,0.0,0.0,True
Atlanta Journal-Constitution,PHOTOS: Beltline spotlights Indigenous Stickball summit https://t.co/6e7quJxznE,2022-10-16T18:01:03.000Z,2.0,0.0,1.0,0.0,True
Jenna Bikes,I ❤️ the Beltline #gobybike #atlanta #worktrip #bike #glutenfree #beltline,2022-10-14T13:11:30.000Z,488.0,2.0,20.0,3090.0,True
WSB-TV,The markers are being placed after a woman says she waited on an ambulance for more than an hour after a head injury.  https://t.co/v6vzeJxqP7,2022-09-30T06:01:23.000Z,10.0,1.0,0.0,0.0,True
FOX 5 Atlanta,The City of Atlanta is going to make a change to the Atlanta BeltLine that could be a life-saving feature.  https://t.co/aFc1yudMeS,2022-09-30T05:50:11.000Z,0.0,0.0,0.0,0.0,True
FOX 5 Atlanta,The City of Atlanta is going to make a change to the Atlanta BeltLine that could be a life-saving feature.,2022-09-30T02:40:24.000Z,12.0,2.0,5.0,0.0,True
FOX 5 Atlanta,The City of Atlanta is going to make a change to the Atlanta BeltLine that could be a life-saving feature.  https://t.co/8DYIYp3MtY,2022-09-29T21:40:13.000Z,0.0,0.0,0.0,0.0,True
Atlanta News First,"The Atlanta BeltLine is a huge attraction, but if you don’t know where you are when you call 911, it can put you in a dangerous situation. Check the link in our bio to learn more!",2022-09-29T00:01:13.000Z,12.0,0.0,1.0,0.0,True
CBS46,"The Atlanta BeltLine is a huge attraction, but if you don’t know where you are when you call 911, it can put you in a dangerous situation. Full story: https://t.co/mykjgKs7XI",2022-09-29T00:01:04.000Z,1.0,2.0,2.0,0.0,True
CBS46,"The Atlanta BeltLine is a huge attraction, but if you don’t know where you are when you call 911, it can put you in a dangerous situation. Full story: https://bit.ly/3BVFdFV",2022-09-29T00:01:00.000Z,3.0,1.0,2.0,0.0,True
Atlanta News First ,"The Atlanta BeltLine is a huge attraction, but if you don’t know where you are when you call 911, it can put you in a dangerous situation. Full story: https://bit.ly/3fvJk3G

SUBSCRIBE and turn on notifications so you don't miss any videos:
https://www.youtube.com/c/CBS46Atlanta
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1
Follow CBS46 News Tik Tok: https://bit.ly/3FfXEpF",2022-09-28T21:42:56.000Z,7.0,0.0,,464.0,True
Atlanta News First,"What a gorgeous day on the @atlantabeltline! Our @rachelaragon is looking into how city agencies are planning to improve first responder response to incidents along the 33-mile network of trails. Download our free Atlanta News First App to watch. 

#ATLnewsfirst #AtlantaNewsFirst #Atlanta #AtlantaBeltline #Beltline #Atlantanews",2022-09-28T16:58:33.000Z,17.0,0.0,4.0,0.0,True
Atlanta Journal-Constitution,"NEW: A Fulton County agency awarded a developer millions of dollars in incentives Tuesday to build nearly 280 rental homes on a decades-old dump near the Beltline and Zoo Atlanta, less than a year after the board deadlocked on the same project. https://t.co/UkBcVocitW",2022-09-28T15:30:06.000Z,1.0,0.0,0.0,0.0,True
The Atlanta Journal-Constitution,"NEW: A Fulton County agency awarded a developer millions of dollars in incentives Tuesday to build nearly 280 rental homes on a decades-old dump near the Beltline and Zoo Atlanta, less than a year after the board deadlocked on the same project.",2022-09-28T15:30:01.000Z,18.0,4.0,10.0,0.0,True
Atlanta Business Chronicle,"Tyler Wilkins looks at how other cities are hoping to mimic the success of Atlanta's BeltLine, albeit at a small and more limited scale.  https://t.co/q950wTLdgV",2022-09-26T16:00:10.000Z,0.0,0.0,0.0,0.0,True
Reason Magazine,"Transit ridership, especially rail, has collapsed post-pandemic, but the Atlanta BeltLine Coalition says now is the time to take federal dollars and build a $2.5 billion streetcar.",2022-09-26T01:15:54.000Z,29.0,8.0,5.0,0.0,True
Atlanta Business Chronicle,"Tyler Wilkins looks at how other cities are hoping to mimic the success of Atlanta's BeltLine, albeit at a small and more limited scale.  https://t.co/baaQaW8uTy",2022-09-26T01:15:13.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,A development firm known for a car-free community in Arizona will lead the redevelopment efforts for the 20-acre site in southwest Atlanta.  https://t.co/xFjW0XOjK0,2022-09-25T16:00:19.000Z,0.0,0.0,0.0,0.0,True
Creative Loafing ATL,"Five Things To Do Today in #Atlanta:

Bike + Booch on the Beltline, Sunset Baby, &amp; more!

#AtlantaEvents #ATLevents #Atlanta #ATL #ExploreAtlanta https://t.co/WyvS2VArGC",2022-09-25T13:45:11.000Z,1.0,1.0,0.0,0.0,True
Atlanta Business Chronicle,A development firm known for a car-free community in Arizona will lead the redevelopment efforts for the 20-acre site in southwest Atlanta.  https://t.co/Vyy0dm7vUI,2022-09-22T22:00:54.000Z,0.0,0.0,0.0,0.0,True
11Alive,"The preliminary plans for Murphy Crossing call for new residential units, restaurants, shops, arts and culture programming, co-working spaces and a farmers market, an homage to the site's former use as the Georgia State Farmers Market in the 1940s and '50s.",2022-09-22T19:30:01.000Z,15.0,2.0,2.0,0.0,True
11Alive News,Atlanta BeltLine taps firm to lead Murphy Crossing transformation near Westside Trail https://t.co/HeYfS4v72R,2022-09-22T18:32:03.000Z,1.0,0.0,0.0,0.0,True
Reason Magazine,"Transit ridership, especially rail, has collapsed post-pandemic, but the Atlanta BeltLine Coalition says now is the time to take federal dollars and build a $2.5 billion streetcar.",2022-09-22T17:46:00.000Z,50.0,9.0,11.0,0.0,True
Atlanta Business Chronicle,A development firm known for a car-free community in Arizona will lead the redevelopment efforts for the 20-acre site in southwest Atlanta.  https://t.co/aQa2VKS8EG,2022-09-22T15:30:14.000Z,3.0,2.0,0.0,0.0,True
